suite,job_id,dataset,model_group,method,method_detail,model,prompt_offset,prompt_count,isl,osl,batch_sizes,logs_dir,breakdown_json,tracker_file,label,latest_prompt_tok_s,latest_generation_tok_s,running_reqs,waiting_reqs,gpu_kv_cache_pct,prefix_cache_hit_pct,live_acceptance_pct,live_mean_acceptance_length,live_accepted_throughput,live_drafted_throughput,latest_error,tail_status
swe,2133879,unknown,qwen32,eagle3,eagle3_k3,Qwen/Qwen3-32B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen32_t00,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen32_t00/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_eagle3_k3,0.0,24.1,1,0,3.4,1.5,54.7,2.64,14.99,27.39,Traceback (most recent call last):,ok
swe,2133882,unknown,qwen30ba3b,eagle3,eagle3_k3,Qwen/Qwen3-30B-A3B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen30ba3b_t00,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen30ba3b_t00/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_eagle3_k3,,,,,,,,,,,,tail_failed:[Errno 2] No such file or directory: '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen30ba3b_t00/slurm-2133882.out'
swe,2133885,unknown,qwen235b,eagle3,eagle3_k3,Qwen/Qwen3-235B-A22B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen235b_t10,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen235b_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_eagle3_k3,,,,,,,,,,,,tail_failed:[Errno 2] No such file or directory: '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen235b_t10/slurm-2133885.out'
swe,2133889,unknown,qwen32,eagle3,eagle3_k3,Qwen/Qwen3-32B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen32_t10,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen32_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_eagle3_k3,,,,,,,,,,,,tail_failed:[Errno 2] No such file or directory: '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen32_t10/slurm-2133889.out'
swe,2133892,unknown,qwen30ba3b,eagle3,eagle3_k3,Qwen/Qwen3-30B-A3B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen30ba3b_t10,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen30ba3b_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_eagle3_k3,,,,,,,,,,,,tail_failed:[Errno 2] No such file or directory: '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_qwen30ba3b_t10/slurm-2133892.out'
swe,2133934,unknown,qwen30ba3b,eagle3,eagle3_k3,Qwen/Qwen3-30B-A3B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen30ba3b_t00,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen30ba3b_t00/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t00_qwen30_eagle3_jobs.csv,unknown_osl32k_qwen235b_eagle3_k3,0.0,21.6,1,0,1.7,12.7,6.9,1.21,3.70,53.65,,ok
swe,2133937,unknown,qwen235b,eagle3,eagle3_k3,Qwen/Qwen3-235B-A22B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen235b_t10,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen235b_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t10_all_jobs.csv,unknown_osl32k_qwen235b_eagle3_k3,0.0,15.7,1,0,1.0,1.3,32.5,1.98,7.73,23.79,,ok
swe,2133940,unknown,qwen32,eagle3,eagle3_k3,Qwen/Qwen3-32B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen32_t10,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen32_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t10_all_jobs.csv,unknown_osl32k_qwen235b_eagle3_k3,0.0,73.4,2,0,1.8,43.0,51.0,2.53,44.42,87.06,,ok
swe,2133943,unknown,qwen30ba3b,eagle3,eagle3_k3,Qwen/Qwen3-30B-A3B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen30ba3b_t10,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen30ba3b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen30ba3b_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t10_all_jobs.csv,unknown_osl32k_qwen235b_eagle3_k3,0.0,19.9,1,0,1.2,12.7,5.7,1.17,2.89,50.90,,ok
swe,2133874,unknown,qwen235b,suffix,suffix_k32,Qwen/Qwen3-235B-A22B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen235b_t00,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen235b_t00/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,,,,,,,,,,,Traceback (most recent call last):,ok
swe,2133878,unknown,qwen32,suffix,suffix_k32,Qwen/Qwen3-32B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen32_t00,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen32_t00/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,,,,,,,,,,,Traceback (most recent call last):,ok
swe,2133881,unknown,qwen30ba3b,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen30ba3b_t00,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen30ba3b_t00/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,,,,,,,,,,,Traceback (most recent call last):,ok
swe,2133884,unknown,qwen235b,suffix,suffix_k32,Qwen/Qwen3-235B-A22B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen235b_t10,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen235b_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,,,,,,,,,,,,tail_failed:[Errno 2] No such file or directory: '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen235b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen235b_t10/slurm-2133884.out'
swe,2133888,unknown,qwen32,suffix,suffix_k32,Qwen/Qwen3-32B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen32_t10,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen32_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,,,,,,,,,,,,tail_failed:[Errno 2] No such file or directory: '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen32_t10/slurm-2133888.out'
swe,2133891,unknown,qwen30ba3b,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,4,4096,32768,1 2,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen30ba3b_t10,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen30ba3b_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,,,,,,,,,,,,tail_failed:[Errno 2] No such file or directory: '/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_qwen30ba3b_t10/slurm-2133891.out'
swe,2133931,unknown,qwen235b,suffix,suffix_k32,Qwen/Qwen3-235B-A22B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen235b_t00,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen235b_t00/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t00_suffix_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,0.0,82.9,1,0,1.5,60.6,97.7,11.30,75.54,77.32,,ok
swe,2133932,unknown,qwen32,suffix,suffix_k32,Qwen/Qwen3-32B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t00,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t00/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t00_suffix_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,0.0,157.1,1,0,3.2,60.6,98.2,12.70,145.51,148.19,ERROR 06-15 23:50:04 [registry.py:844] Traceback (most recent call last):,ok
swe,2133933,unknown,qwen30ba3b,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen30ba3b_t00,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen30ba3b_t00/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t00_suffix_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,0.0,155.2,1,0,3.1,60.6,88.6,11.52,141.74,159.91,,ok
swe,2133936,unknown,qwen235b,suffix,suffix_k32,Qwen/Qwen3-235B-A22B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen235b_t10,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen235b_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t10_all_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,0.0,14.4,1,0,1.0,21.5,31.4,1.73,5.98,19.02,,ok
swe,2133939,unknown,qwen32,suffix,suffix_k32,Qwen/Qwen3-32B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t10,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t10_all_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,0.0,107.5,2,0,4.3,60.6,67.1,5.24,86.96,129.69,,ok
swe,2133942,unknown,qwen30ba3b,suffix,suffix_k32,Qwen/Qwen3-30B-A3B,0,4,4096,32768,1 2,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen30ba3b_t10,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen30ba3b_t10/breakdown.json,latest_lyris_swebench_osl32k_temp01_core_matrix_20260616_home_retry_t10_all_jobs.csv,unknown_osl32k_qwen235b_suffix_k32,0.0,326.3,2,0,6.3,60.6,97.0,12.56,300.34,309.64,,ok
