job_id,name,queue_state,acct_state,exit_code,nodes,tres_per_node,reason,start_time,queue_time,elapsed,acct_start,acct_end
2109570,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs16,,COMPLETED,0:0,,,,,,00:44:13,2026-06-12T14:46:28,2026-06-12T15:30:41
2109577,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs32,,COMPLETED,0:0,,,,,,00:42:10,2026-06-12T14:48:35,2026-06-12T15:30:45
2109517,coreai_dlalgo_llm-specdec.baseline-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0175,2026-06-12T14:42:17,1:32:05,01:32:05,2026-06-12T14:42:17,Unknown
2109523,coreai_dlalgo_llm-specdec.baseline-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0062,2026-06-12T14:43:20,1:31:02,01:31:02,2026-06-12T14:43:20,Unknown
2109533,coreai_dlalgo_llm-specdec.baseline-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0211,2026-06-12T14:44:23,1:29:59,01:29:59,2026-06-12T14:44:23,Unknown
2109538,coreai_dlalgo_llm-specdec.baseline-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0047,2026-06-12T14:44:54,1:29:28,01:29:28,2026-06-12T14:44:54,Unknown
2109543,coreai_dlalgo_llm-specdec.baseline-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0269,2026-06-12T14:44:54,1:29:28,01:29:28,2026-06-12T14:44:54,Unknown
2109522,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,,COMPLETED,0:0,,,,,,01:06:14,2026-06-12T14:43:20,2026-06-12T15:49:34
2109532,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,,COMPLETED,0:0,,,,,,01:00:05,2026-06-12T14:44:23,2026-06-12T15:44:28
2109537,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,,COMPLETED,0:0,,,,,,01:07:31,2026-06-12T14:44:54,2026-06-12T15:52:25
2109542,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,,COMPLETED,0:0,,,,,,01:15:01,2026-06-12T14:44:54,2026-06-12T15:59:55
2109547,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,,COMPLETED,0:0,,,,,,01:14:39,2026-06-12T14:44:54,2026-06-12T15:59:33
2109521,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0026,2026-06-12T14:42:49,1:31:33,01:31:33,2026-06-12T14:42:49,Unknown
2109530,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0276,2026-06-12T14:44:23,1:29:59,01:29:59,2026-06-12T14:44:23,Unknown
2109536,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0209,2026-06-12T14:44:54,1:29:28,01:29:28,2026-06-12T14:44:54,Unknown
2109541,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0280,2026-06-12T14:44:54,1:29:28,01:29:28,2026-06-12T14:44:54,Unknown
2109546,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0139,2026-06-12T14:44:54,1:29:28,01:29:28,2026-06-12T14:44:54,Unknown
2109519,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0206,2026-06-12T14:42:49,1:31:33,01:31:33,2026-06-12T14:42:49,Unknown
2109528,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0031,2026-06-12T14:43:51,1:30:31,01:30:31,2026-06-12T14:43:51,Unknown
2109535,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0233,2026-06-12T14:44:54,1:29:28,01:29:28,2026-06-12T14:44:54,Unknown
2109540,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0272,2026-06-12T14:44:54,1:29:28,01:29:28,2026-06-12T14:44:54,Unknown
2109545,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0174,2026-06-12T14:44:54,1:29:28,01:29:28,2026-06-12T14:44:54,Unknown
2109518,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,,COMPLETED,0:0,,,,,,00:28:43,2026-06-12T14:42:49,2026-06-12T15:11:32
2109525,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,,COMPLETED,0:0,,,,,,00:26:27,2026-06-12T14:43:51,2026-06-12T15:10:18
2109534,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,,COMPLETED,0:0,,,,,,00:38:04,2026-06-12T14:44:23,2026-06-12T15:22:27
2109539,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,,COMPLETED,0:0,,,,,,00:36:20,2026-06-12T14:44:54,2026-06-12T15:21:14
2109544,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,,COMPLETED,0:0,,,,,,00:42:21,2026-06-12T14:44:54,2026-06-12T15:27:15
