job_id,label,step_filter,steps,completed_steps,incomplete_steps,first_step,last_step,max_steps,completed_step_span,incomplete_step_span,partial_result_state,draft_training_enabled_steps,draft_refit_steps,error_count_sum,latest_error,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_token_acceptance_pct,log_path,total_step_time_s_mean,generation_time_s_mean,policy_training_time_s_mean,policy_and_reference_logprobs_time_s_mean,prepare_for_generation_total_s_mean,e2e_tokens_per_sec_per_gpu_mean,generation_worker_tokens_per_sec_per_gpu_mean,policy_training_tokens_per_sec_per_gpu_mean,policy_logprobs_tokens_per_sec_per_gpu_mean,mean_generation_length_mean,draft_loss_mean,generation_kl_error_mean,avg_reward_mean,vllm_acceptance_rate_pct_mean_weighted_mean,vllm_acceptance_length_mean_weighted_mean,vllm_acceptance_rate_pos1_weighted_mean,vllm_acceptance_rate_pos2_weighted_mean,vllm_acceptance_rate_pos3_weighted_mean,vllm_acceptance_rate_pos4_weighted_mean,vllm_acceptance_rate_pos5_weighted_mean
2175009,,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank14]:[W622 00:55:43.879783886 ProcessGroupNCCL.cpp:1826] [PG ID 0 PG GUID 0(default_pg) Rank 14] Failed to check the ""should dump"" flag on TCPStore, (maybe TCPStore server has shut down too early), with error: Failed to recv, got 0 bytes. Connection was likely closed. Did the remote server shutd",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_baseline/2175009-logs/ray-driver.log,428.8335,260.96,110.522,47.755,7.375,968.3309999999999,1591.9405000000002,3760.7964999999995,8716.419,3136.105745,,0.0019,0.5276449999999999,,,,,,,
2175011,,all,1,0,1,1,1,20,,1,no_completed_step,0,0,4,RuntimeError: Triton Error [CUDA]: device-side assert triggered,3275699.0,5079129.0,64.49332159116258,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_eagle3/2175011-logs/ray-driver.log,,,,,,,,,,,,,,63.49196428571429,2.904821428571428,0.7935267857142857,0.6206964285714286,0.4903839285714286,,
2175012,,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,81561527.0,222994557.0,36.57556852385415,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_pard/2175012-logs/ray-driver.log,511.684,338.8625,114.09849999999999,47.569,8.447,815.7275000000001,1241.92,3643.4120000000003,8750.405999999999,3134.604515,,0.0018950000000000002,0.530295,24.758190796673507,2.2370284486969654,0.4431842973434456,0.29218400917434006,0.21409147123528896,0.16258090529641414,0.12499895085001131
2175010,,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,62587446.0,649959075.0,9.62944413077085,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen30ba3b_sync_suffix/2175010-logs/ray-driver.log,378.9475,231.78699999999998,92.2095,43.439,8.9005,1096.1065,1793.062,4507.822999999999,9592.343499999999,3135.4236100000003,,0.0019,0.52844,16.50582717452547,1.8394702913348175,0.2964830135773064,0.17593876037173328,0.11219919838293,0.07511257767586084,0.05238975636687263
2175021,,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W622 00:37:50.035129982 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_async1off_baseline/2175021-logs/ray-driver.log,224.9145,,112.03099999999999,57.0585,,963.3825,1969.1575,3755.174,7372.9105,,,0.0009299999999999999,0.53036,,,,,,,
2175023,,all,1,0,1,1,1,20,,1,no_completed_step,0,0,3,Traceback (most recent call last):,,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_async1off_eagle3/2175023-logs/ray-driver.log,,,,,,,,,,,,,,,,,,,,
2175024,,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W622 01:20:51.886212789 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_async1off_pard/2175024-logs/ray-driver.log,242.2165,,113.94449999999999,56.073,,912.74,1863.4785,3700.4184999999998,7508.092500000001,,,0.0009249999999999999,0.53052,,,,,,,
2175022,,all,20,20,0,1,20,20,1-20,,complete,0,0,2,"[rank0]:[W622 02:14:27.882505105 ProcessGroupNCCL.cpp:1575] Warning: WARNING: destroy_process_group() was not called before program exit, which can leak resources. For more info, please see https://pytorch.org/docs/stable/distributed.html#shutdown (function operator()) [repeated 15x across cluster]",,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_async1off_suffix/2175022-logs/ray-driver.log,478.4405,,117.268,56.010000000000005,,469.9905,952.6915000000001,3586.1085,7508.1605,,,0.0009299999999999999,0.5294000000000001,,,,,,,
2175017,,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,,,,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_sync_baseline/2175017-logs/ray-driver.log,541.448,336.6295,132.487,61.076,9.7405,777.231,1251.27,3176.9995,6889.263499999999,3177.503705,,0.0009299999999999999,0.52798,,,,,,,
2175019,,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,73151433.0,176474892.0,41.45146778160374,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_sync_eagle3/2175019-logs/ray-driver.log,441.108,247.358,117.11949999999999,63.555499999999995,11.008,963.9725000000001,1756.3529999999998,3594.2015,6622.460499999999,3178.43465,,0.0009350000000000001,0.53011,36.106698376245575,2.0826740821747265,0.5348791262065669,0.3384619206998193,0.20930858307968245,,
2175020,,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,77953298.0,243575121.0,32.00380140630209,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_sync_pard/2175020-logs/ray-driver.log,563.1775,369.93,118.593,63.619499999999995,9.492999999999999,749.042,1142.964,3551.4120000000003,6620.441499999999,3180.84015,,0.0009350000000000001,0.5308149999999999,20.31295406389509,2.0149063348182636,0.38033140818622013,0.24077512686894878,0.17101832358294827,0.12678905224696713,0.09594052748116645
2175018,,all,20,20,0,1,20,20,1-20,,complete,0,0,0,,57186887.0,735916238.0,7.77084184953125,tmp/lyris_nemorl_qwen30_qwen32_20260622_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260622_lyris_nemorl_qwen30_qwen32_pr2879_clean_nonpard_step20_recipe_osl_temp1/logs/qwen32_sync_suffix/2175018-logs/ray-driver.log,752.361,562.6890000000001,116.96399999999998,61.0785,10.131,562.0305000000001,753.4975000000001,3603.2059999999997,6896.928999999999,3181.18757,,0.0009350000000000001,0.52905,12.011645013891025,1.5625702034256546,0.22269864523521327,0.12225591836642839,0.07254278327554707,0.0460785296560577,0.030779682860119145
