domain,job_id,label,tag,model,temperature,batch_size,isl,osl,method,spec_method,num_speculative_tokens,draft_model,prompt_count_loaded,prompt_count_used,num_batches,total_gpus,latency_s,mean_latency_s,output_tok_s,output_tok_s_per_gpu,speedup_vs_baseline,metrics_available,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,num_drafts,num_draft_tokens,num_accepted_tokens,acceptance_rate_by_position_pct,breakdown_json
Math,3423684,qwen32_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k5_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k5_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,0.0,16,4096,32768,pard_k5,draft_model,5,amd/PARD-Qwen3-0.6B,16,16,1,2,1450.2468467080034,1450.2468467080034,361.5163868069155,180.75819340345774,1.4623388815911547,True,61.777642599784755,4.088882129989238,3.088882129989238,128226,641130,396075,"81.7884,70.8382,59.3171,50.2620,46.6824",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_pard_t00_offset0_n16_isl4096_osl32768_bs16_k5_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423685,qwen32_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k3_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k3_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,0.0,16,4096,32768,eagle3_k3,eagle3,3,RedHatAI/Qwen3-32B-speculator.eagle3,16,16,1,2,1482.9415170370012,1482.9415170370012,353.5459719595391,176.77298597976954,1.430098441160013,True,83.79892137281448,3.5139676411844345,2.5139676411844345,149202,447606,375089,"93.7843,84.0552,73.5573",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_eagle3_t00_offset0_n16_isl4096_osl32768_bs16_k3_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423686,qwen32_math500_osl32k_baseline_t00_offset0_n32_isl4096_osl32768_bs32_k0_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_baseline_t00_offset0_n32_isl4096_osl32768_bs32_k0_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,0.0,32,4096,32768,baseline,draft_model,0,,32,32,1,2,3670.6292263069918,3670.6292263069918,285.66655343039616,142.83327671519808,1.0,False,,,,,,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_baseline_t00_offset0_n32_isl4096_osl32768_bs32_k0_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423713,qwen32_math500_osl32k_suffix_t00_offset0_n32_isl4096_osl32768_bs32_k32_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_suffix_t00_offset0_n32_isl4096_osl32768_bs32_k32_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,0.0,32,4096,32768,suffix_k32,suffix,32,,32,32,1,2,747.5377489340026,747.5377489340026,1402.7064205055617,701.3532102527809,4.91029279998415,True,80.83044822104824,7.360341885144009,6.360341885144009,142387,1120407,905630,"71.4532,61.2219,56.2284,53.3441,51.6143,50.7097,49.7897,49.2657,49.0333,48.3527,47.8506,47.1707,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_suffix_t00_offset0_n32_isl4096_osl32768_bs32_k32_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423714,qwen32_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k5_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k5_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,0.0,32,4096,32768,pard_k5,draft_model,5,amd/PARD-Qwen3-0.6B,32,32,1,2,2843.7329362570017,2843.7329362570017,368.7322345326014,184.3661172663007,1.2907784621780882,True,51.12540825428265,3.5562704127141322,2.5562704127141322,294853,1474265,753724,"77.1144,61.5819,47.0404,38.0925,31.7979",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_pard_t00_offset0_n32_isl4096_osl32768_bs32_k5_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423715,qwen32_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k3_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k3_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,0.0,32,4096,32768,eagle3_k3,eagle3,3,RedHatAI/Qwen3-32B-speculator.eagle3,32,32,1,2,1354.530212903992,1354.530212903992,774.1252206932664,387.0626103466332,2.7098909949284113,True,77.18666965997494,3.315600089799248,2.315600089799248,316261,948783,732334,"90.1316,76.9418,64.4866",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_eagle3_t00_offset0_n32_isl4096_osl32768_bs32_k3_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423716,qwen32_math500_osl32k_baseline_t10_offset0_n4_isl4096_osl32768_bs4_k0_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_baseline_t10_offset0_n4_isl4096_osl32768_bs4_k0_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,4,4096,32768,baseline,draft_model,0,,4,4,1,2,2102.161730074993,2102.161730074993,62.35105421471263,31.175527107356316,1.0,False,,,,,,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_baseline_t10_offset0_n4_isl4096_osl32768_bs4_k0_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423717,qwen32_math500_osl32k_suffix_t10_offset0_n4_isl4096_osl32768_bs4_k32_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_suffix_t10_offset0_n4_isl4096_osl32768_bs4_k32_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,4,4096,32768,suffix_k32,suffix,32,,4,4,1,2,1729.576004692004,1729.576004692004,75.78273498500621,37.89136749250311,1.2154202673789625,True,57.609644118081384,3.0791666666666666,2.0791666666666666,41280,148982,85828,"41.7151,24.3508,18.2413,15.9181,14.9879,14.1957,13.6797,13.2825,13.1686,13.0063,12.8101,12.5606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_suffix_t10_offset0_n4_isl4096_osl32768_bs4_k32_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423718,qwen32_math500_osl32k_pard_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_pard_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,4,4096,32768,pard_k5,draft_model,5,amd/PARD-Qwen3-0.6B,4,4,1,2,1579.6926223241026,1579.6926223241026,82.97310384798911,41.486551923994554,1.3307409937651127,True,46.437387535798464,3.3218693767899232,2.3218693767899232,39457,197285,91614,"73.5281,60.7218,48.7467,26.6290,22.5613",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_pard_t10_offset0_n4_isl4096_osl32768_bs4_k5_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423719,qwen32_math500_osl32k_eagle3_t10_offset0_n4_isl4096_osl32768_bs4_k3_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_eagle3_t10_offset0_n4_isl4096_osl32768_bs4_k3_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,4,4096,32768,eagle3_k3,eagle3,3,RedHatAI/Qwen3-32B-speculator.eagle3,4,4,1,2,895.229990763939,895.229990763939,146.41153821058936,73.20576910529468,2.3481806371132925,True,75.13571665011585,3.2540714995034756,2.2540714995034756,40280,120840,90794,"84.6773,75.7448,64.9851",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_eagle3_t10_offset0_n4_isl4096_osl32768_bs4_k3_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423720,qwen32_math500_osl32k_baseline_t10_offset0_n8_isl4096_osl32768_bs8_k0_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_baseline_t10_offset0_n8_isl4096_osl32768_bs8_k0_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,8,4096,32768,baseline,draft_model,0,,8,8,1,2,2102.5653216349892,2102.5653216349892,124.67817161378488,62.33908580689244,1.0,False,,,,,,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_baseline_t10_offset0_n8_isl4096_osl32768_bs8_k0_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423721,qwen32_math500_osl32k_suffix_t10_offset0_n8_isl4096_osl32768_bs8_k32_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_suffix_t10_offset0_n8_isl4096_osl32768_bs8_k32_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,8,4096,32768,suffix_k32,suffix,32,,8,8,1,2,675.5696665660944,675.5696665660944,388.0340000054652,194.0170000027326,3.112284973246774,True,78.5198848008284,6.241575460829493,5.241575460829493,41664,278127,218385,"62.6080,52.1865,46.6950,44.1676,42.8667,41.4747,40.6226,39.8978,39.4873,38.7673,38.1096,37.2744,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_suffix_t10_offset0_n8_isl4096_osl32768_bs8_k32_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423727,qwen32_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k5_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k5_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,8,4096,32768,pard_k5,draft_model,5,amd/PARD-Qwen3-0.6B,8,8,1,2,2858.2671284240205,2858.2671284240205,91.7143108819713,45.85715544098565,0.7356084043811164,True,27.23150099994595,2.361575049997297,1.3615750499972974,111006,555030,151143,"49.7469,33.4117,23.2042,16.1496,13.6452",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_pard_t10_offset0_n8_isl4096_osl32768_bs8_k5_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423728,qwen32_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k3_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k3_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,8,4096,32768,eagle3_k3,eagle3,3,RedHatAI/Qwen3-32B-speculator.eagle3,8,8,1,2,1720.7373749509861,1720.7373749509861,152.34399148647944,76.17199574323972,1.221897863231383,True,53.893480807112816,2.6168044242133846,1.6168044242133846,100176,300528,161965,"66.8164,50.5570,44.3070",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_eagle3_t10_offset0_n8_isl4096_osl32768_bs8_k3_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423729,qwen32_math500_osl32k_baseline_t10_offset0_n16_isl4096_osl32768_bs16_k0_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_baseline_t10_offset0_n16_isl4096_osl32768_bs16_k0_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,16,4096,32768,baseline,draft_model,0,,16,16,1,2,2098.002589176991,2098.002589176991,249.89864297816183,124.94932148908092,1.0,False,,,,,,,,/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_baseline_t10_offset0_n16_isl4096_osl32768_bs16_k0_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423753,qwen32_math500_osl32k_suffix_t10_offset0_n16_isl4096_osl32768_bs16_k32_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_suffix_t10_offset0_n16_isl4096_osl32768_bs16_k32_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,16,4096,32768,suffix_k32,suffix,32,,16,16,1,2,2615.4168521770043,2615.4168521770043,200.46058797992237,100.23029398996118,0.8021675731846221,True,46.99155358665917,2.774750461908071,1.774750461908071,185643,701126,329470,"39.4461,24.8730,18.0513,14.7967,13.2028,11.4806,10.6737,9.7095,9.4547,8.8891,8.6413,8.2562,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_suffix_t10_offset0_n16_isl4096_osl32768_bs16_k32_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
Math,3423756,qwen32_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k5_20260619_qmath_qwen32_osl32k_bsweep,qwen32_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k5_20260619_qmath_qwen32_osl32k_bsweep,Qwen/Qwen3-32B,1.0,16,4096,32768,pard_k5,draft_model,5,amd/PARD-Qwen3-0.6B,16,16,1,2,3538.2052201359766,3538.2052201359766,148.17908159093471,74.08954079546736,0.5929567276757234,True,24.68564756218651,2.2342823781093255,1.2342823781093255,234657,1173285,289633,"46.3391,28.7526,21.7611,15.0377,11.5377",/lustre/fs1/portfolios/coreai/projects/coreai_dlalgo_nemorl/users/sna/SpecDec-RL-main-vllm020-20260606/vllm-runs/qmath_qwen32_osl32k_bsweep_20260619/qwen32_math500_osl32k_pard_t10_offset0_n16_isl4096_osl32768_bs16_k5_20260619_qmath_qwen32_osl32k_bsweep/breakdown.json
