job_id,label,step,max_steps,status,loss,draft_training_enabled,draft_refit_this_step,draft_loss,generation_kl_error,avg_reward,total_step_time_s,generation_time_s,policy_training_time_s,policy_and_reference_logprobs_time_s,prepare_for_generation_total_s,e2e_tokens_per_sec_per_gpu,generation_worker_tokens_per_sec_per_gpu,policy_training_tokens_per_sec_per_gpu,policy_logprobs_tokens_per_sec_per_gpu,mean_generation_length,vllm_acceptance_rate_pct_mean_visible,vllm_acceptance_rate_pct_mean_weighted,vllm_acceptance_rate_pct_latest_visible,vllm_acceptance_length_mean_visible,vllm_acceptance_length_mean_weighted,vllm_acceptance_length_latest_visible,vllm_accepted_throughput_mean_visible,vllm_drafted_throughput_mean_visible,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_specdec_metric_visible_count,vllm_specdec_metric_weighted_count,error_count,latest_error,log_path,vllm_acceptance_rate_pos1_weighted,vllm_acceptance_rate_pos2_weighted,vllm_acceptance_rate_pos3_weighted,vllm_acceptance_rate_pos4_weighted,vllm_acceptance_rate_pos5_weighted,vllm_acceptance_rate_pos6_weighted,vllm_acceptance_rate_pos7_weighted,vllm_acceptance_rate_pos8_weighted,vllm_acceptance_rate_pos9_weighted
2172803,,1,20,completed_step,0.0095,,,,0.0056,0.6523,1238.35,1044.2,101.19,82.01,9.0,19.93,23.64,243.94,300.97,6071.1426,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,2,20,completed_step,-0.0286,,,,0.0079,0.8398,1681.06,1631.91,24.92,8.91,12.77,8.95,9.21,603.54,1687.82,3663.1621,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,3,20,completed_step,0.0128,,,,0.0049,0.6309,1274.12,1204.41,39.95,12.15,15.32,19.87,21.02,633.69,2083.31,6218.8496,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,4,20,completed_step,-0.0236,,,,0.0073,0.5957,2036.18,1972.14,37.05,13.87,10.85,11.49,11.87,631.71,1686.86,5749.916,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,5,20,completed_step,0.0162,,,,0.007,0.459,1287.11,1218.15,35.22,11.6,19.55,17.55,18.54,641.19,1946.5,5541.2637,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,6,20,completed_step,-0.0081,,,,0.0074,0.6055,1301.69,1242.06,35.27,11.46,10.69,16.94,17.75,625.09,1924.07,5386.6992,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,7,20,completed_step,0.0019,,,,0.0067,0.4746,1289.76,1219.08,39.12,11.22,17.9,17.3,18.3,570.3,1989.06,5479.0352,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,8,20,completed_step,0.0173,,,,0.0072,0.5332,1341.96,1275.27,36.68,15.3,12.15,18.01,18.95,658.95,1580.4,5803.5,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,9,20,completed_step,0.0267,,,,0.007,0.5645,1256.82,1174.21,37.43,15.01,27.62,19.55,20.92,656.39,1637.03,6035.0254,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,10,20,completed_step,-0.0211,,,,0.0066,0.5176,1340.86,1280.28,35.65,11.84,10.76,17.27,18.09,649.58,1956.35,5687.1758,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,11,20,completed_step,0.0179,,,,0.0068,0.4824,1268.96,1189.33,45.8,14.8,16.16,19.04,20.31,527.53,1632.27,5945.0703,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,12,20,completed_step,-0.0087,,,,0.0058,0.6328,1547.78,1404.16,39.09,14.94,87.25,15.39,16.96,609.18,1594.15,5850.6562,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172803,,13,20,incomplete_step,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_baseline/2172803-logs/ray-driver.log,,,,,,,,,
2172804,,1,20,completed_step,0.0231,,,,0.0056,0.6562,933.04,755.38,91.72,73.64,10.29,26.57,32.82,270.26,336.59,6097.3301,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,2,20,completed_step,-0.0078,,,,0.0077,0.8398,714.58,665.15,23.45,9.11,14.4,21.11,22.68,643.28,1656.02,3674.6562,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,3,20,completed_step,0.0047,,,,0.0051,0.6016,780.03,713.56,37.08,15.51,11.34,32.42,35.44,682.01,1629.86,6212.377,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,4,20,completed_step,0.0008,,,,0.0075,0.5879,843.12,786.26,32.25,11.63,10.55,28.0,30.03,732.1,2030.22,5802.1289,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,5,20,completed_step,-0.0209,,,,0.0071,0.4785,784.43,726.1,31.82,13.25,10.78,28.73,31.04,708.38,1701.03,5530.3203,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,6,20,completed_step,0.0143,,,,0.0073,0.6113,1147.37,1090.8,32.11,11.21,10.74,19.17,20.16,685.0,1962.26,5372.7812,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,7,20,completed_step,0.011,,,,0.0067,0.4863,1261.84,1206.54,31.2,11.26,10.4,17.85,18.67,722.07,1999.93,5533.3203,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,8,20,completed_step,0.0189,,,,0.0071,0.5449,1367.47,1310.38,32.33,11.75,10.61,17.58,18.35,743.7,2046.41,5770.9551,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,9,20,completed_step,-0.0106,,,,0.0071,0.5625,1378.52,1319.23,33.92,12.15,10.79,17.77,18.57,722.37,2017.01,6018.5293,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,10,20,completed_step,0.005,,,,0.0066,0.5078,1459.85,1402.05,33.16,11.2,11.17,15.92,16.58,700.88,2074.53,5708.2832,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,11,20,completed_step,-0.004,,,,0.0065,0.4961,1282.11,1220.23,36.95,11.95,10.55,18.74,19.69,650.25,2010.73,5911.7461,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,12,20,completed_step,-0.0266,,,,0.0057,0.6387,1464.89,1403.81,35.6,12.74,10.16,16.25,16.96,668.65,1869.11,5848.0625,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172804,,13,20,incomplete_step,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_pard/2172804-logs/ray-driver.log,,,,,,,,,
2172805,,1,20,completed_step,0.0164,,,,0.0056,0.6484,1199.22,1018.62,94.77,73.76,10.12,20.53,24.17,259.81,333.83,6056.0918,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_suffix/2172805-logs/ray-driver.log,,,,,,,,,
2172805,,2,20,completed_step,-0.0259,,,,0.0078,0.8516,857.02,806.49,22.81,9.34,16.04,18.06,19.19,678.69,1656.47,3773.6855,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_suffix/2172805-logs/ray-driver.log,,,,,,,,,
2172805,,3,20,completed_step,-0.0086,,,,0.005,0.6328,948.53,885.44,36.56,12.52,11.47,26.66,28.56,691.63,2019.63,6211.6289,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_suffix/2172805-logs/ray-driver.log,,,,,,,,,
2172805,,4,20,completed_step,0.0265,,,,0.0079,0.6348,1211.9,1144.13,39.44,14.92,10.96,19.7,20.86,605.19,1599.53,5867.0254,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_suffix/2172805-logs/ray-driver.log,,,,,,,,,
2172805,,5,20,completed_step,-0.0015,,,,0.007,0.4746,920.94,863.69,32.94,11.36,10.49,24.6,26.23,687.78,1995.23,5560.0723,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_suffix/2172805-logs/ray-driver.log,,,,,,,,,
2172805,,6,20,completed_step,-0.0224,,,,0.0074,0.5938,951.42,896.08,31.2,11.21,10.69,23.13,24.55,705.15,1963.49,5375.0605,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_suffix/2172805-logs/ray-driver.log,,,,,,,,,
2172805,,7,20,completed_step,0.0038,,,,0.0068,0.4902,909.8,852.46,32.99,11.25,10.71,24.6,26.25,678.4,1989.5,5495.9902,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_suffix/2172805-logs/ray-driver.log,,,,,,,,,
2172805,,8,20,incomplete_step,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_core/logs/qwen235b_sync_suffix/2172805-logs/ray-driver.log,,,,,,,,,
2172802,,1,20,completed_step,-0.0038,,,,0.0056,0.6484,858.78,680.16,91.85,74.92,9.9,28.63,36.15,267.71,328.21,6047.5527,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_eagle3k5/logs/qwen235b_sync_eagle3/2172802-logs/ray-driver.log,,,,,,,,,
2172802,,2,20,completed_step,-0.0101,,,,0.0079,0.8438,706.08,659.28,20.38,9.37,14.57,21.73,23.27,752.94,1636.76,3739.8281,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_eagle3k5/logs/qwen235b_sync_eagle3/2172802-logs/ray-driver.log,,,,,,,,,
2172802,,3,20,completed_step,-0.0001,,,,0.0049,0.6055,734.54,671.62,36.12,12.67,11.62,34.41,37.63,699.78,1995.03,6209.1172,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_eagle3k5/logs/qwen235b_sync_eagle3/2172802-logs/ray-driver.log,,,,,,,,,
2172802,,4,20,completed_step,0.0284,,,,0.0075,0.5898,756.84,699.6,32.48,11.64,10.68,30.95,33.48,720.99,2012.66,5754.457,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_eagle3k5/logs/qwen235b_sync_eagle3/2172802-logs/ray-driver.log,,,,,,,,,
2172802,,5,20,completed_step,-0.0055,,,,0.007,0.4668,749.77,694.97,30.48,11.44,10.42,30.34,32.73,746.27,1988.7,5581.9941,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_eagle3k5/logs/qwen235b_sync_eagle3/2172802-logs/ray-driver.log,,,,,,,,,
2172802,,6,20,completed_step,0.0206,,,,0.0073,0.6074,805.74,748.72,29.23,14.51,10.81,27.58,29.68,760.07,1531.74,5429.0391,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_eagle3k5/logs/qwen235b_sync_eagle3/2172802-logs/ray-driver.log,,,,,,,,,
2172802,,7,20,completed_step,0.0092,,,,0.0069,0.4824,726.96,672.78,29.36,11.48,10.93,30.73,33.21,760.94,1946.01,5486.0898,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_eagle3k5/logs/qwen235b_sync_eagle3/2172802-logs/ray-driver.log,,,,,,,,,
2172802,,8,20,completed_step,0.0355,,,,0.007,0.5488,766.86,711.59,30.85,11.63,10.36,31.19,33.61,775.38,2055.87,5740.0098,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_eagle3k5/logs/qwen235b_sync_eagle3/2172802-logs/ray-driver.log,,,,,,,,,
2172802,,9,20,completed_step,-0.015,,,,0.007,0.543,798.76,737.43,34.75,12.62,11.62,30.58,33.12,702.9,1935.91,5999.7832,,,,,,,,,,,0,0,0,,tmp/lyris_qwen235b_pr2879_20260621_logs/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260621_lyris_nemorl_qwen235b_pr2879_step20_fixedquote_osl8192_temp1_eagle3k5/logs/qwen235b_sync_eagle3/2172802-logs/ray-driver.log,,,,,,,,,
