job_id,label,step,max_steps,status,loss,draft_training_enabled,draft_refit_this_step,draft_loss,generation_kl_error,avg_reward,total_step_time_s,generation_time_s,policy_training_time_s,policy_and_reference_logprobs_time_s,prepare_for_generation_total_s,e2e_tokens_per_sec_per_gpu,generation_worker_tokens_per_sec_per_gpu,policy_training_tokens_per_sec_per_gpu,policy_logprobs_tokens_per_sec_per_gpu,mean_generation_length,vllm_acceptance_rate_pct_mean_visible,vllm_acceptance_rate_pct_mean_weighted,vllm_acceptance_rate_pct_latest_visible,vllm_acceptance_length_mean_visible,vllm_acceptance_length_mean_weighted,vllm_acceptance_length_latest_visible,vllm_accepted_throughput_mean_visible,vllm_drafted_throughput_mean_visible,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_specdec_metric_visible_count,vllm_specdec_metric_weighted_count,error_count,latest_error,log_path,vllm_acceptance_rate_pos1_weighted,vllm_acceptance_rate_pos2_weighted,vllm_acceptance_rate_pos3_weighted,vllm_acceptance_rate_pos4_weighted,vllm_acceptance_rate_pos5_weighted,vllm_acceptance_rate_pos6_weighted,vllm_acceptance_rate_pos7_weighted,vllm_acceptance_rate_pos8_weighted,vllm_acceptance_rate_pos9_weighted
3274971,baseline_nospec_longosl,11,20,completed_step,0.0232,False,False,,0.0046,0.4414,882.39,804.39,39.63,17.69,12.37,138.76,152.22,3089.52,6923.48,3730.2949,,,,,,,,,,,0,0,0,,3274971-logs/ray-driver.log,,,,,,,,,
3274971,baseline_nospec_longosl,12,20,completed_step,,False,False,,0.0055,0.5586,887.37,809.64,39.39,18.18,11.66,142.67,156.36,3213.83,6963.49,3852.0859,,,,,,,,,,,0,0,0,,3274971-logs/ray-driver.log,,,,,,,,,
3274971,baseline_nospec_longosl,13,20,completed_step,,False,False,,0.009,0.5352,888.38,810.8,39.67,18.32,11.57,133.24,145.99,2983.68,6462.11,3588.3574,,,,,,,,,,,0,0,0,,3274971-logs/ray-driver.log,,,,,,,,,
3274971,baseline_nospec_longosl,14,20,completed_step,0.0154,False,False,,0.0084,0.5371,911.0,832.73,39.94,18.48,11.3,136.66,149.5,3116.74,6737.05,3738.6445,,,,,,,,,,,0,0,0,,3274971-logs/ray-driver.log,,,,,,,,,
3274971,baseline_nospec_longosl,15,20,completed_step,0.0125,False,False,,0.0065,0.4062,882.51,805.23,39.76,18.05,11.13,140.08,153.52,3109.02,6847.1,3716.8945,,,,,,,,,,,0,0,0,,3274971-logs/ray-driver.log,,,,,,,,,
3274971,baseline_nospec_longosl,16,20,incomplete_step,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,3274971-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,1,20,completed_step,,False,False,,0.0046,0.5527,936.83,807.19,67.18,55.85,5.48,132.97,154.33,1854.23,2230.6,3792.0703,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,2,20,completed_step,0.0094,False,False,,0.0112,0.8145,881.31,805.98,39.55,17.92,10.25,122.15,133.57,2721.82,6006.69,3267.5391,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,3,20,completed_step,,False,False,,0.0021,0.502,882.17,802.87,41.8,18.01,11.65,139.74,153.54,2948.9,6844.2,3741.5566,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,4,20,completed_step,,False,False,,0.0059,0.4707,883.42,805.46,40.32,17.73,11.81,142.78,156.6,3128.09,7116.0,3839.7148,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,5,20,completed_step,,False,False,,0.0075,0.459,884.95,806.99,40.51,17.53,11.42,134.13,147.09,2929.94,6773.13,3603.377,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,6,20,completed_step,,False,False,,0.0069,0.5801,881.33,807.03,38.56,17.56,10.66,144.08,157.34,3292.59,7229.52,3841.041,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,7,20,completed_step,,False,False,,0.0077,0.4492,879.81,805.58,39.17,17.37,11.09,138.01,150.72,3099.6,6989.49,3694.2598,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,8,20,completed_step,0.0088,False,False,,0.0063,0.5371,881.2,805.1,38.94,18.4,10.3,144.97,158.68,3280.75,6941.53,3751.0332,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,9,20,completed_step,,False,False,,0.0048,0.4043,880.51,806.25,39.17,17.3,10.72,146.04,159.5,3282.76,7433.18,3910.6758,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,10,20,completed_step,,False,False,,0.0062,0.4609,881.98,807.17,38.84,17.51,10.45,144.99,158.43,3292.07,7303.72,3892.916,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,11,20,completed_step,,False,False,,0.0044,0.4473,885.35,806.81,39.27,17.79,10.29,138.33,151.79,3118.55,6882.45,3731.0254,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,12,20,completed_step,0.0064,False,False,,0.0058,0.5703,881.4,807.65,38.61,17.41,10.2,143.33,156.41,3272.25,7255.37,3843.6074,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,13,20,completed_step,0.0058,False,False,,0.0086,0.5488,873.89,797.69,41.63,17.76,10.51,136.31,149.33,2861.55,6706.63,3611.8789,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,14,20,completed_step,0.0184,False,False,,0.0087,0.5508,881.39,806.84,38.98,17.82,10.27,139.99,152.93,3165.19,6924.58,3703.9961,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,15,20,completed_step,,False,False,,0.0068,0.4258,876.49,801.6,38.34,17.85,10.1,140.34,153.45,3208.62,6889.61,3697.6777,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,16,20,completed_step,0.0126,False,False,,0.0072,0.5566,882.9,808.64,39.04,17.59,10.27,140.62,153.53,3180.13,7056.86,3766.0996,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,17,20,completed_step,0.0046,False,False,,0.0075,0.5605,876.13,801.06,39.32,17.51,9.65,135.54,148.25,3020.49,6781.68,3625.4258,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,18,20,completed_step,,False,False,,0.007,0.4336,880.66,807.07,38.79,17.62,10.23,138.82,151.47,3151.77,6937.13,3717.4551,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,19,20,completed_step,,False,False,,0.007,0.707,876.09,801.18,38.94,17.67,9.82,138.81,151.79,3122.83,6880.94,3698.0762,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3277195,baseline_nospec_longosl_batchlong_retry1,20,20,completed_step,0.0089,False,False,,0.0056,0.498,883.74,809.0,38.51,17.46,10.72,136.78,149.42,3138.88,6922.71,3679.2773,,,,,,,,,,,0,0,0,,3277195-logs/ray-driver.log,,,,,,,,,
3265386,static_pard2_win2048,1,20,completed_step,,False,False,,0.0048,0.5488,549.19,414.74,71.2,55.86,6.25,227.84,301.7,1757.25,2239.9,3809.2656,45.230000000000004,46.821928166351604,26.4,3.2612499999999995,3.340907372400756,2.32,265.46675,584.5665,1522657.0,3240530.0,40,529,0,,3265386-logs/ray-driver.log,0.743758034026465,0.5524423440453686,0.42629300567107753,0.3416124763705104,0.2769640831758034,,,,
3265386,static_pard2_win2048,2,20,completed_step,,False,False,,0.0113,0.8164,475.63,396.09,40.54,17.62,12.27,227.55,273.24,2669.99,6143.35,3285.5645,45.03589743589744,48.032054176072236,31.8,3.2517948717948717,3.4011286681715576,2.59,238.9448717948718,516.0066666666668,1227822.0,2547305.0,39,443,0,,3265386-logs/ray-driver.log,0.7645372460496614,0.5784740406320542,0.4451444695259594,0.34170880361173817,0.27154853273137697,,,,
3265386,static_pard2_win2048,3,20,completed_step,,False,False,,0.002,0.5137,456.39,376.92,39.39,17.78,12.41,270.39,327.4,3132.92,6939.41,3745.6562,42.69210526315789,42.872030651341,34.5,3.134210526315789,3.1431800766283526,2.73,244.51131578947368,576.1297368421052,1340699.0,3129280.0,38,522,0,,3265386-logs/ray-driver.log,0.7272892720306513,0.52422030651341,0.3865134099616858,0.2898869731800766,0.21563409961685825,,,,
3265386,static_pard2_win2048,4,20,completed_step,,False,False,,0.0061,0.4648,482.59,404.85,38.85,17.44,12.49,260.29,310.27,3233.45,7203.82,3823.3633,50.93658536585366,53.40038461538462,35.8,3.5480487804878047,3.671173076923077,2.79,269.84414634146344,517.1836585365853,1565874.0,2894450.0,41,520,0,,3265386-logs/ray-driver.log,0.7853576923076924,0.6193076923076923,0.5033653846153846,0.414425,0.34795384615384617,,,,
3265386,static_pard2_win2048,5,20,completed_step,,False,False,,0.0071,0.459,495.91,415.83,41.12,17.53,12.38,239.83,286.01,2892.34,6784.96,3610.5723,46.3780487804878,48.68830645161291,31.9,3.3180487804878047,3.433608870967742,2.59,245.9958536585366,531.4982926829268,1339308.0,2791895.0,41,496,0,,3265386-logs/ray-driver.log,0.7560504032258064,0.5742338709677419,0.451679435483871,0.35823387096774195,0.29386290322580644,,,,
3265386,static_pard2_win2048,6,20,completed_step,,False,False,,0.007,0.5586,490.47,412.26,39.36,17.75,11.77,257.75,306.65,3212.23,7122.61,3823.6562,52.650000000000006,55.76723484848485,37.0,3.6319047619047615,3.787916666666667,2.85,257.88976190476194,509.9954761904762,1520563.0,2852595.0,42,528,0,,3265386-logs/ray-driver.log,0.7935094696969697,0.6344431818181818,0.5239431818181818,0.44728977272727277,0.38937689393939395,,,,
3265386,static_pard2_win2048,7,20,completed_step,0.0044,False,False,,0.0078,0.4434,483.4,405.22,39.59,17.86,11.55,250.96,299.37,3064.62,6791.34,3690.9648,51.260975609756095,53.87470119521912,32.8,3.563658536585366,3.6944820717131477,2.64,234.87292682926827,482.9034146341464,1275287.0,2511595.0,41,502,0,,3265386-logs/ray-driver.log,0.7899601593625498,0.6260318725099601,0.506593625498008,0.42024900398406373,0.3509422310756972,,,,
3265386,static_pard2_win2048,8,20,completed_step,0.017,False,False,,0.0065,0.5156,506.17,427.64,40.79,18.75,11.11,249.35,295.14,3094.56,6732.12,3702.9629,53.16976744186047,56.97737642585551,34.0,3.657674418604651,3.848384030418251,2.7,265.59232558139536,500.5006976744186,1564075.0,2787515.0,43,526,0,,3265386-logs/ray-driver.log,0.8032623574144486,0.6497623574144487,0.5377186311787072,0.4578212927756654,0.3999828897338403,,,,
3265386,static_pard2_win2048,9,20,completed_step,,False,False,,0.0045,0.3945,480.02,403.48,39.92,17.48,10.98,268.05,318.9,3223.58,7360.48,3913.0566,39.295,39.55943396226415,38.6,2.9655,2.9786981132075474,2.93,225.464,574.75,1246696.0,3156100.0,40,530,0,,3265386-logs/ray-driver.log,0.7162433962264151,0.4977716981132076,0.34644716981132073,0.24251509433962262,0.1752377358490566,,,,
3265386,static_pard2_win2048,10,20,completed_step,,False,False,,0.006,0.4785,529.2,451.9,39.2,17.51,10.93,241.57,282.89,3260.95,7300.68,3891.6035,48.88444444444445,53.549520153550866,29.9,3.4444444444444446,3.677236084452975,2.5,267.81066666666663,536.0266666666666,1596647.0,2966625.0,45,521,0,,3265386-logs/ray-driver.log,0.7805163147792706,0.6123973128598849,0.5022552783109405,0.42243570057581575,0.35962763915547025,,,,
3265386,static_pard2_win2048,11,20,completed_step,0.0167,False,False,,0.0046,0.4316,460.33,384.21,38.81,17.5,10.42,263.86,316.14,3129.66,6941.02,3699.6953,53.70789473684211,55.135245901639344,36.3,3.685526315789474,3.7569262295081964,2.81,277.81894736842105,530.3160526315789,1466838.0,2671090.0,38,488,0,,3265386-logs/ray-driver.log,0.8027950819672132,0.6289959016393443,0.5235389344262295,0.4319979508196721,0.36932172131147545,,,,
3265386,static_pard2_win2048,12,20,completed_step,,False,False,,0.0059,0.5742,508.54,431.38,39.64,17.81,10.85,247.36,291.61,3173.61,7064.36,3826.8828,45.22093023255814,47.308317580340265,32.8,3.2609302325581395,3.365576559546314,2.64,257.7427906976744,566.179534883721,1492590.0,3139425.0,43,529,0,,3265386-logs/ray-driver.log,0.75882797731569,0.5680850661625709,0.4341625708884688,0.3391776937618148,0.2652476370510397,,,,
3265386,static_pard2_win2048,13,20,completed_step,,False,False,,0.0091,0.5469,510.51,434.35,39.14,17.55,11.36,230.18,270.54,3002.15,6696.47,3561.6172,52.22558139534883,54.61931589537223,28.2,3.6109302325581396,3.730764587525151,2.41,236.00720930232558,485.93558139534883,1303958.0,2522000.0,43,497,0,,3265386-logs/ray-driver.log,0.7644144869215291,0.6166740442655936,0.5151428571428571,0.4429195171026157,0.3917907444668008,,,,
3265386,static_pard2_win2048,14,20,completed_step,0.008,False,False,,0.0082,0.5508,485.4,406.77,39.19,17.99,11.19,256.54,306.13,3177.14,6921.94,3739.502,52.72926829268293,54.62736030828516,37.8,3.636341463414634,3.7310019267822736,2.89,262.03804878048777,513.2121951219513,1497624.0,2793430.0,41,519,0,,3265386-logs/ray-driver.log,0.7887186897880539,0.6281965317919075,0.5137148362235068,0.4306184971098266,0.37009441233140655,,,,
3265386,static_pard2_win2048,15,20,completed_step,0.0016,False,False,,0.0068,0.4199,506.27,429.19,39.16,17.97,10.88,245.25,289.3,3170.8,6910.41,3733.8535,40.31627906976744,40.04480769230769,31.2,3.016511627906977,3.0028653846153848,2.56,218.67093023255813,558.4746511627907,1246643.0,3118925.0,43,520,0,,3265386-logs/ray-driver.log,0.7170730769230769,0.49821730769230765,0.3499923076923077,0.25469423076923076,0.18246923076923077,,,,
3265386,static_pard2_win2048,16,20,completed_step,0.0053,False,False,,0.0068,0.5508,517.73,439.95,39.21,17.45,11.37,242.69,285.59,3204.58,7198.66,3812.707,45.05681818181818,47.05084745762712,32.0,3.2524999999999995,3.3519774011299437,2.6,239.9834090909091,534.6031818181818,1420165.0,3043340.0,44,531,0,,3265386-logs/ray-driver.log,0.7574915254237289,0.5632128060263653,0.4281393596986817,0.33648022598870053,0.2670885122410546,,,,
3265386,static_pard2_win2048,17,20,completed_step,,False,False,,0.0073,0.5645,474.76,398.24,39.31,17.57,10.79,249.35,297.26,3011.12,6738.46,3613.7207,43.6075,43.01897233201581,34.4,3.18025,3.1505928853754943,2.72,242.343,570.46775,1294368.0,3011060.0,40,506,0,,3265386-logs/ray-driver.log,0.7361758893280632,0.5336245059288538,0.3895790513833992,0.2831422924901186,0.2086403162055336,,,,
3265386,static_pard2_win2048,18,20,completed_step,,False,False,,0.0068,0.4199,507.08,431.17,38.39,17.59,11.19,240.36,282.67,3174.79,6930.01,3705.916,44.34418604651162,46.980898876404495,32.2,3.217441860465116,3.34938202247191,2.61,226.28883720930233,505.5895348837209,1311996.0,2797155.0,43,534,0,,3265386-logs/ray-driver.log,0.7491123595505618,0.5597397003745318,0.4279044943820225,0.33828651685393263,0.2737715355805243,,,,
3265386,static_pard2_win2048,19,20,completed_step,,False,False,,0.0072,0.7031,448.65,372.84,38.72,17.65,10.59,274.43,330.23,3180.13,6974.87,3745.3086,54.4,57.979678068410465,36.6,3.7215789473684215,3.900442655935614,2.83,305.9739473684211,554.5126315789473,1671891.0,2878750.0,38,497,0,,3265386-logs/ray-driver.log,0.8107867203219317,0.6398893360160965,0.5491408450704225,0.4738792756539235,0.4259114688128773,,,,
3265386,static_pard2_win2048,20,20,completed_step,,False,False,,0.0059,0.4961,490.31,413.76,39.18,17.48,11.15,247.62,293.44,3099.02,6944.85,3695.8965,46.33902439024391,48.22851485148515,34.5,3.3165853658536584,3.410970297029703,2.72,226.45975609756098,481.2590243902439,1255080.0,2568320.0,41,505,5,"ailed to check the ""should dump"" flag on TCPStore, (maybe TCPStore server has shut down too early), with error: Failed to recv, got 0 bytes. Connection was likely closed. Did the remote server shutdown or crash? [repeated 6x across cluster]",3265386-logs/ray-driver.log,0.7417623762376238,0.5721405940594059,0.45321782178217823,0.35776237623762375,0.2863247524752475,,,,
3265387,online_start1_pard2_win2048,1,20,completed_step,,True,True,1.9445,0.0048,0.5488,554.87,412.23,79.78,55.38,6.26,225.5,303.53,1568.34,2259.46,3809.2656,44.945,46.11,24.9,3.2472499999999997,3.305301886792453,2.25,253.5985,560.201,1444629.0,3120415.0,40,530,0,,3265387-logs/ray-driver.log,0.7444660377358491,0.5484849056603773,0.4192943396226415,0.3307490566037736,0.26235471698113205,,,,
3265387,online_start1_pard2_win2048,2,20,completed_step,0.0023,False,False,,0.0115,0.8125,464.61,386.39,40.75,17.97,12.32,233.99,281.35,2667.96,6049.48,3300.7148,42.17368421052631,42.78451025056948,35.0,3.1086842105263157,3.1388154897494305,2.75,241.81210526315792,566.9431578947368,1111257.0,2596240.0,38,439,0,,3265387-logs/ray-driver.log,0.7369544419134396,0.5270410022779044,0.38486788154897494,0.28143963553530754,0.20905239179954443,,,,
3265387,online_start1_pard2_win2048,3,20,completed_step,0.0093,False,False,,0.002,0.5352,474.46,395.44,40.3,17.97,14.26,260.8,312.92,3070.29,6885.1,3756.1621,43.207692307692305,44.02848948374761,32.8,3.16025641025641,3.201242829827916,2.64,225.2420512820513,517.6138461538461,1245551.0,2823795.0,39,523,0,,3265387-logs/ray-driver.log,0.7369388145315487,0.538055449330784,0.39965391969407266,0.30038049713193116,0.22646845124282983,,,,
3265387,online_start1_pard2_win2048,4,20,completed_step,,False,False,,0.0062,0.4609,493.24,412.08,41.38,17.79,12.83,254.71,304.88,3036.46,7063.29,3823.998,46.43414634146341,47.143916349809885,37.1,3.321707317073171,3.357471482889734,2.85,244.0026829268293,527.339268292683,1384438.0,2956440.0,41,526,0,,3265387-logs/ray-driver.log,0.749828897338403,0.562138783269962,0.4339866920152091,0.3406463878326996,0.27049999999999996,,,,
3265387,online_start1_pard2_win2048,5,20,completed_step,,False,False,,0.0076,0.4688,488.84,407.18,40.63,17.72,12.84,244.25,293.23,2938.42,6739.11,3625.0996,43.075609756097556,44.23227722772277,34.7,3.1543902439024394,3.21180198019802,2.74,230.88097560975612,538.0707317073171,1261435.0,2868240.0,41,505,0,,3265387-logs/ray-driver.log,0.7365920792079208,0.5417227722772278,0.40304554455445546,0.3027485148514852,0.22778019801980198,,,,
3265387,online_start1_pard2_win2048,6,20,completed_step,,False,False,,0.0069,0.5918,499.25,418.63,40.07,17.96,12.47,254.4,303.39,3169.59,7071.8,3842.0508,45.765853658536585,45.55209125475285,31.1,3.2887804878048783,3.278041825095057,2.55,244.12341463414634,551.849512195122,1385782.0,3055530.0,41,526,0,,3265387-logs/ray-driver.log,0.7387604562737643,0.5423897338403042,0.40878517110266155,0.32431939163498097,0.2634372623574145,,,,
3265387,online_start1_pard2_win2048,7,20,completed_step,0.0026,False,False,,0.0076,0.4395,484.89,406.53,41.42,17.63,12.15,248.14,295.98,2904.74,6825.95,3660.0137,49.24634146341463,50.217029702970294,31.6,3.4624390243902443,3.5107326732673267,2.58,227.7607317073171,482.5639024390244,1282504.0,2654525.0,41,505,0,,3265387-logs/ray-driver.log,0.7646534653465346,0.5926455445544554,0.4705227722772277,0.3767663366336634,0.3063386138613861,,,,
3265387,online_start1_pard2_win2048,8,20,completed_step,0.0106,False,False,,0.0063,0.5293,516.05,435.38,41.73,18.71,12.84,245.63,291.14,3037.54,6775.48,3719.9883,52.05348837209303,55.95909943714822,35.4,3.6034883720930235,3.798517823639775,2.77,282.5960465116279,541.9051162790697,1693414.0,3031320.0,43,533,0,,3265387-logs/ray-driver.log,0.7972795497185741,0.6401069418386492,0.5313208255159475,0.44246341463414635,0.3872870544090056,,,,
3265387,online_start1_pard2_win2048,9,20,completed_step,,False,False,,0.0047,0.416,493.97,418.35,39.07,17.84,11.49,260.18,307.21,3289.3,7204.2,3908.4102,42.582499999999996,43.01163227016886,35.1,3.1305,3.1520262664165104,2.75,226.56824999999998,535.557,1301258.0,3036615.0,40,533,0,,3265387-logs/ray-driver.log,0.7341294559099437,0.5279080675422139,0.3867767354596623,0.2871275797373358,0.21512757973733582,,,,
3265387,online_start1_pard2_win2048,10,20,completed_step,0.0026,False,False,,0.0061,0.498,498.73,421.83,39.61,17.86,12.34,256.91,303.74,3234.41,7172.26,3900.6934,40.695238095238096,42.50234375,27.9,3.0345238095238094,3.12537109375,2.39,233.33928571428572,567.2885714285715,1292370.0,3035425.0,42,512,0,,3265387-logs/ray-driver.log,0.730642578125,0.5199296875,0.378015625,0.28217578125,0.214080078125,,,,
3265387,online_start1_pard2_win2048,11,20,completed_step,,True,True,1.998,0.0046,0.4336,462.67,379.72,46.92,17.67,11.92,263.72,321.34,2600.37,6906.47,3716.9883,45.71842105263158,45.94415322580645,33.7,3.2855263157894736,3.2970766129032256,2.68,252.63105263157894,557.7394736842105,1334034.0,2908245.0,38,496,0,,3265387-logs/ray-driver.log,0.7474032258064516,0.5577903225806451,0.4195967741935484,0.32174395161290326,0.25036290322580645,,,,
3265387,online_start1_pard2_win2048,12,20,completed_step,,False,False,,0.0057,0.5605,515.29,438.31,39.09,17.69,13.64,245.74,288.9,3239.46,7158.76,3853.0918,45.029545454545456,47.01313320825516,31.6,3.2520454545454545,3.35140712945591,2.58,239.63,528.5127272727273,1436749.0,3050700.0,44,533,0,,3265387-logs/ray-driver.log,0.7529943714821764,0.5660900562851783,0.4307392120075047,0.337765478424015,0.26358348968105066,,,,
3265387,online_start1_pard2_win2048,13,20,completed_step,,False,False,,0.0084,0.5664,508.49,433.17,39.24,17.73,11.42,235.11,275.99,3046.77,6742.67,3625.3867,42.0953488372093,42.722879684418146,29.3,3.104418604651163,3.1359368836291917,2.46,233.97976744186045,566.4911627906977,1268584.0,2978550.0,43,507,0,,3265387-logs/ray-driver.log,0.7265660749506903,0.5223491124260355,0.38311242603550294,0.2868303747534517,0.21757199211045364,,,,
3265387,online_start1_pard2_win2048,14,20,completed_step,0.0101,False,False,,0.0082,0.5664,483.06,407.04,39.49,17.79,12.08,254.67,302.24,3115.61,6914.37,3692.5547,47.49756097560976,49.18701550387597,42.3,3.375121951219512,3.4596124031007753,3.11,265.19975609756096,565.5539024390243,1495720.0,3048335.0,41,516,0,,3265387-logs/ray-driver.log,0.7522732558139535,0.5743914728682171,0.45765697674418604,0.37055038759689923,0.30464728682170544,,,,
3265387,online_start1_pard2_win2048,15,20,completed_step,,False,False,,0.0067,0.4004,512.36,436.24,39.2,17.82,11.68,240.94,282.98,3148.85,6926.88,3711.4746,42.279545454545456,42.50094517958412,29.7,3.1140909090909092,3.1253875236294895,2.48,204.53727272727272,475.5529545454545,1216000.0,2791775.0,44,529,0,,3265387-logs/ray-driver.log,0.7136465028355388,0.5136124763705104,0.38358601134215503,0.29106427221172027,0.22325519848771266,,,,
