job_id,name,queue_state,acct_state,exit_code,nodes,tres_per_node,reason,start_time,queue_time,elapsed,acct_start,acct_end
2113172,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0279,2026-06-12T23:20:31,4:22,00:04:23,2026-06-12T23:20:31,Unknown
2113146,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0107,2026-06-12T23:15:54,8:59,00:09:00,2026-06-12T23:15:54,Unknown
2113148,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0108,2026-06-12T23:15:54,8:59,00:09:00,2026-06-12T23:15:54,Unknown
2113152,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0277,2026-06-12T23:16:25,8:28,00:08:29,2026-06-12T23:16:25,Unknown
2113154,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0278,2026-06-12T23:16:25,8:28,00:08:29,2026-06-12T23:16:25,Unknown
2113156,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0281,2026-06-12T23:16:56,7:57,00:07:58,2026-06-12T23:16:56,Unknown
2113131,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0273,2026-06-12T23:14:22,10:31,00:10:32,2026-06-12T23:14:22,Unknown
2113132,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0274,2026-06-12T23:14:22,10:31,00:10:32,2026-06-12T23:14:22,Unknown
2113136,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0275,2026-06-12T23:14:22,10:31,00:10:32,2026-06-12T23:14:22,Unknown
2113138,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0233,2026-06-12T23:14:53,10:00,00:10:01,2026-06-12T23:14:53,Unknown
2113139,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0234,2026-06-12T23:14:53,10:00,00:10:01,2026-06-12T23:14:53,Unknown
2113112,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0082,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113116,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0083,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113117,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0084,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113118,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0085,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113120,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0086,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113100,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0016,2026-06-12T23:10:46,14:07,00:14:08,2026-06-12T23:10:46,Unknown
2113101,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0073,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113103,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0074,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113104,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0075,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113105,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_full_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0076,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113204,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113205,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113207,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113209,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113210,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113191,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113192,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113193,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113194,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113196,coreai_dlalgo_llm-specdec.eagle3-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113175,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113179,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113181,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113182,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113183,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,PENDING,PENDING,0:0,1,N/A,(Priority),2026-06-13T00:00:00,0:00,00:00:00,Unknown,Unknown
2113158,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0282,2026-06-12T23:16:56,7:57,00:07:58,2026-06-12T23:16:56,Unknown
2113159,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0283,2026-06-12T23:16:56,7:57,00:07:58,2026-06-12T23:16:56,Unknown
2113160,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0054,2026-06-12T23:17:27,7:26,00:07:27,2026-06-12T23:17:27,Unknown
2113162,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0284,2026-06-12T23:17:27,7:26,00:07:27,2026-06-12T23:17:27,Unknown
2113163,coreai_dlalgo_llm-specdec.pard2-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0285,2026-06-12T23:17:27,7:26,00:07:27,2026-06-12T23:17:27,Unknown
2113140,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0276,2026-06-12T23:14:53,10:00,00:10:01,2026-06-12T23:14:53,Unknown
2113141,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0179,2026-06-12T23:15:23,9:30,00:09:31,2026-06-12T23:15:23,Unknown
2113142,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0180,2026-06-12T23:15:23,9:30,00:09:31,2026-06-12T23:15:23,Unknown
2113144,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0161,2026-06-12T23:15:23,9:30,00:09:31,2026-06-12T23:15:23,Unknown
2113145,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0162,2026-06-12T23:15:54,8:59,00:09:00,2026-06-12T23:15:54,Unknown
2113121,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0087,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113124,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0088,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113126,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0090,2026-06-12T23:13:51,11:02,00:11:03,2026-06-12T23:13:51,Unknown
2113127,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0271,2026-06-12T23:13:51,11:02,00:11:03,2026-06-12T23:13:51,Unknown
2113128,coreai_dlalgo_llm-specdec.pard-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0272,2026-06-12T23:13:51,11:02,00:11:03,2026-06-12T23:13:51,Unknown
2113106,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0077,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113107,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0078,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113108,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0079,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113109,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0080,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113110,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0081,2026-06-12T23:13:20,11:33,00:11:34,2026-06-12T23:13:20,Unknown
2113088,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs2,RUNNING,RUNNING,0:0,1,N/A,lyris0001,2026-06-12T23:09:44,15:09,00:15:10,2026-06-12T23:09:44,Unknown
2113089,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs4,RUNNING,RUNNING,0:0,1,N/A,lyris0002,2026-06-12T23:09:44,15:09,00:15:10,2026-06-12T23:09:44,Unknown
2113092,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs8,RUNNING,RUNNING,0:0,1,N/A,lyris0003,2026-06-12T23:10:15,14:38,00:14:39,2026-06-12T23:10:15,Unknown
2113093,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs16,RUNNING,RUNNING,0:0,1,N/A,lyris0004,2026-06-12T23:10:15,14:38,00:14:39,2026-06-12T23:10:15,Unknown
2113095,coreai_dlalgo_llm-specdec.suffix-qwen235b_a22b_swe_verified_osl32k_bsweep_lyris_tp4_fp8kv_bs32,RUNNING,RUNNING,0:0,1,N/A,lyris0005,2026-06-12T23:10:15,14:38,00:14:39,2026-06-12T23:10:15,Unknown
