domain,job_id,label,tag,model,temperature,batch_size,isl,osl,method,spec_method,num_speculative_tokens,draft_model,prompt_count_loaded,prompt_count_used,num_batches,total_gpus,latency_s,mean_latency_s,output_tok_s,output_tok_s_per_gpu,speedup_vs_baseline,metrics_available,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,num_drafts,num_draft_tokens,num_accepted_tokens,acceptance_rate_by_position_pct,breakdown_json
SWE,2159162,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen32_osl32k_bs8_qwen32_t10,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen32_osl32k_bs8_qwen32_t10,Qwen/Qwen3-32B,1.0,8,4096,32768,suffix_k32,,,,8,8,1,2,2045.3746864130953,2045.3746864130953,128.16429270458661,64.08214635229331,0.9760370955509134,True,61.331211984312496,3.6492356859029655,2.6492356859029655,70717,305466,187346,"42.3364,29.8160,24.4156,21.9509,20.8323,19.6954,19.1057,18.3803,17.9928,17.3919,16.8347,16.1715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n8_isl4096_osl32768_bs8_k32_arctic_20260619_swe_qwen32_osl32k_bs8_qwen32_t10/breakdown.json
SWE,2159165,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen32_osl32k_bs8_qwen32_t10,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen32_osl32k_bs8_qwen32_t10,Qwen/Qwen3-32B,1.0,8,4096,32768,eagle3_k3,,,,8,8,1,2,1656.312174997991,1656.312174997991,158.2696812575914,79.1348406287957,1.2053051341257086,True,50.379368485591655,2.5113810545677495,1.5113810545677497,104384,313152,157764,"68.2700,49.4683,33.3998",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n8_isl4096_osl32768_bs8_k3_20260619_swe_qwen32_osl32k_bs8_qwen32_t10/breakdown.json
SWE,2159166,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n16_isl4096_osl32768_bs16_20260619_swe_qwen32_osl32k_bs16_qwen32_t00,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n16_isl4096_osl32768_bs16_20260619_swe_qwen32_osl32k_bs16_qwen32_t00,Qwen/Qwen3-32B,0.0,16,4096,32768,baseline,,,,16,16,1,2,1992.1942406799644,1992.1942406799644,263.1711252317711,131.58556261588555,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_baseline_offset0_n16_isl4096_osl32768_bs16_20260619_swe_qwen32_osl32k_bs16_qwen32_t00/breakdown.json
SWE,2159167,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen32_osl32k_bs16_qwen32_t00,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen32_osl32k_bs16_qwen32_t00,Qwen/Qwen3-32B,0.0,16,4096,32768,suffix_k32,,,,16,16,1,2,608.6095195980015,608.6095195980015,861.4521842285716,430.7260921142858,3.273353729326889,True,88.65516403774025,8.685530002818723,7.685530002818723,60311,522837,463522,"77.9974,70.0005,66.0941,64.1873,63.3450,62.6270,61.7665,61.4415,61.0535,60.7501,59.9741,59.3159,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen32_osl32k_bs16_qwen32_t00/breakdown.json
SWE,2159168,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260619_swe_qwen32_osl32k_bs16_qwen32_t00,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260619_swe_qwen32_osl32k_bs16_qwen32_t00,Qwen/Qwen3-32B,0.0,16,4096,32768,eagle3_k3,,,,16,16,1,2,983.5825389719103,983.5825389719103,533.0391494627509,266.5195747313754,2.025446936829832,True,69.98927935171609,3.0996783805514827,2.0996783805514827,169144,507432,355148,"85.7116,70.5760,53.6803",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260619_swe_qwen32_osl32k_bs16_qwen32_t00/breakdown.json
SWE,2159169,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n16_isl4096_osl32768_bs16_20260619_swe_qwen32_osl32k_bs16_qwen32_t10,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n16_isl4096_osl32768_bs16_20260619_swe_qwen32_osl32k_bs16_qwen32_t10,Qwen/Qwen3-32B,1.0,16,4096,32768,baseline,,,,16,16,1,2,2031.2079982799478,2031.2079982799478,258.11635265515577,129.05817632757788,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_baseline_offset0_n16_isl4096_osl32768_bs16_20260619_swe_qwen32_osl32k_bs16_qwen32_t10/breakdown.json
SWE,2159170,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen32_osl32k_bs16_qwen32_t10,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen32_osl32k_bs16_qwen32_t10,Qwen/Qwen3-32B,1.0,16,4096,32768,suffix_k32,,,,16,16,1,2,1734.088612104999,1734.088612104999,302.3421042847229,151.17105214236145,1.1713403710173018,True,58.010469572804034,3.537817187957933,2.537817187957933,146719,641860,372346,"44.7209,29.8414,23.4319,20.5733,19.2872,18.1878,17.6419,16.9699,16.5493,16.0763,15.5965,14.9054,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n16_isl4096_osl32768_bs16_k32_arctic_20260619_swe_qwen32_osl32k_bs16_qwen32_t10/breakdown.json
SWE,2159171,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260619_swe_qwen32_osl32k_bs16_qwen32_t10,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260619_swe_qwen32_osl32k_bs16_qwen32_t10,Qwen/Qwen3-32B,1.0,16,4096,32768,eagle3_k3,,,,16,16,1,2,1413.794426035136,1413.794426035136,370.8375067444001,185.41875337220006,1.4367067523220436,True,52.97603761284842,2.5892811283854527,1.5892811283854527,202484,607452,321804,"70.4821,52.0935,36.3525",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n16_isl4096_osl32768_bs16_k3_20260619_swe_qwen32_osl32k_bs16_qwen32_t10/breakdown.json
SWE,2159172,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n32_isl4096_osl32768_bs32_20260619_swe_qwen32_osl32k_bs32_qwen32_t00,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n32_isl4096_osl32768_bs32_20260619_swe_qwen32_osl32k_bs32_qwen32_t00,Qwen/Qwen3-32B,0.0,32,4096,32768,baseline,,,,32,32,1,2,2204.8456319458783,2204.8456319458783,475.57796555334494,237.78898277667247,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_baseline_offset0_n32_isl4096_osl32768_bs32_20260619_swe_qwen32_osl32k_bs32_qwen32_t00/breakdown.json
SWE,2159173,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen32_osl32k_bs32_qwen32_t00,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen32_osl32k_bs32_qwen32_t00,Qwen/Qwen3-32B,0.0,32,4096,32768,suffix_k32,,,,32,32,1,2,605.098702263087,605.098702263087,1732.9007583032235,866.4503791516117,3.643778483906329,True,89.62108051162822,9.129367492181851,8.129367492181851,114797,1041303,933227,"80.0596,73.0629,69.7109,68.1246,67.2282,66.3179,65.9425,65.4294,65.1036,64.7395,64.0600,63.1576,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen32_osl32k_bs32_qwen32_t00/breakdown.json
SWE,2159175,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen32_osl32k_bs32_qwen32_t00,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen32_osl32k_bs32_qwen32_t00,Qwen/Qwen3-32B,0.0,32,4096,32768,eagle3_k3,,,,32,32,1,2,1195.5160424690694,1195.5160424690694,877.0906978666737,438.54534893333687,1.8442626896016099,True,65.48145425760488,2.9644436277281465,1.9644436277281465,353720,1061160,694863,"82.3193,65.3647,48.7603",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen32_osl32k_bs32_qwen32_t00/breakdown.json
SWE,2159176,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n32_isl4096_osl32768_bs32_20260619_swe_qwen32_osl32k_bs32_qwen32_t10,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n32_isl4096_osl32768_bs32_20260619_swe_qwen32_osl32k_bs32_qwen32_t10,Qwen/Qwen3-32B,1.0,32,4096,32768,baseline,,,,32,32,1,2,2200.566706768004,2200.566706768004,476.50271031322416,238.25135515661208,1.0,False,,,,,,,,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_baseline_offset0_n32_isl4096_osl32768_bs32_20260619_swe_qwen32_osl32k_bs32_qwen32_t10/breakdown.json
SWE,2159177,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen32_osl32k_bs32_qwen32_t10,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen32_osl32k_bs32_qwen32_t10,Qwen/Qwen3-32B,1.0,32,4096,32768,suffix_k32,,,,32,32,1,2,1752.628716795938,1752.628716795938,598.2875836457538,299.1437918228769,1.2555806518969759,True,64.37071653587488,4.3527361086176874,3.352736108617688,239519,1247530,803044,"50.0941,36.7461,30.9044,27.6750,26.2873,25.2318,24.6444,23.7438,23.3276,22.8045,22.3076,21.5069,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n32_isl4096_osl32768_bs32_k32_arctic_20260619_swe_qwen32_osl32k_bs32_qwen32_t10/breakdown.json
SWE,2159178,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen32_osl32k_bs32_qwen32_t10,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen32_osl32k_bs32_qwen32_t10,Qwen/Qwen3-32B,1.0,32,4096,32768,eagle3_k3,,,,32,32,1,2,1739.251501093153,1739.251501093153,602.8892309944536,301.4446154972268,1.265237779231414,True,51.64230219721889,2.549269065916567,1.5492690659165669,411323,1233969,637250,"67.6906,50.4900,36.7463",/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/vllm-runs/swe_qwen32_osl32k_temp01_bsweep_20260619/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n32_isl4096_osl32768_bs32_k3_20260619_swe_qwen32_osl32k_bs32_qwen32_t10/breakdown.json
