label,tag,model,prompt_jsonl,prompt_offset,prompt_count_loaded,prompt_count_used,num_batches,batch_size,isl,osl,tp,pp,total_gpus,spec_active,spec_method,parallel_drafting,num_speculative_tokens,draft_model,latency_s,mean_latency_s,output_tok_s,output_tok_s_per_gpu,speedup_vs_baseline,metrics_available,acceptance_rate_pct,mean_acceptance_length,accepted_tokens_per_draft,num_drafts,num_draft_tokens,num_accepted_tokens,acceptance_rate_by_position_pct,breakdown_json
unknown_osl32k_qwen30ba3b_t10_suffix_k32,qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen30ba3b_t10,Qwen/Qwen3-30B-A3B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,4,1,4096,32768,1,1,1,True,suffix,,32,,777.7434636979597,194.43586592448992,168.52857801824283,168.52857801824283,8.607654409288306,True,91.15116052272285,9.456967064784655,8.456967064784655,13815,128175,116833,"82.3742,77.1480,73.9558,72.1245,70.9953,70.2859,69.7503,68.8455,67.6728,65.8342,65.1176,61.5925,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen30ba3b_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen30ba3b_t10/breakdown.json
unknown_osl32k_qwen32_t00_baseline,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_swe_temp01_core_home_mount_qwen32_baseline_t00,Qwen/Qwen3-32B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,4,1,4096,32768,2,1,2,False,,,,,7957.773558189045,1989.4433895472612,16.470938641514717,8.235469320757359,0.9854211593191592,False,,,,,,,,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_swe_temp01_core_home_mount_qwen32_baseline_t00/breakdown.json
unknown_osl32k_qwen32_t00_eagle3_k3,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen32_t00,Qwen/Qwen3-32B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,4,1,4096,32768,2,1,2,True,eagle3,,3,RedHatAI/Qwen3-32B-speculator.eagle3,3371.250041244086,842.8125103110215,38.87934694741027,19.439673473705135,2.3260684758986816,True,66.85853188708235,3.0057559566124703,2.0057559566124703,43607,130821,87465,"83.2963,67.2277,50.0516",/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen32_t00/breakdown.json
unknown_osl32k_qwen32_t00_eagle3_k3,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen32_t00,Qwen/Qwen3-32B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,4,1,4096,32768,2,1,2,True,eagle3,,3,RedHatAI/Qwen3-32B-speculator.eagle3,3371.250041244086,842.8125103110215,38.87934694741027,19.439673473705135,2.3260684758986816,True,66.85853188708235,3.0057559566124703,2.0057559566124703,43607,130821,87465,"83.2963,67.2277,50.0516",/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen32_t00/breakdown.json
unknown_osl32k_qwen32_t00_eagle3_k3,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen32_t00,Qwen/Qwen3-32B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,4,1,4096,32768,2,1,2,True,eagle3,,3,RedHatAI/Qwen3-32B-speculator.eagle3,3371.250041244086,842.8125103110215,38.87934694741027,19.439673473705135,2.3260684758986816,True,66.85853188708235,3.0057559566124703,2.0057559566124703,43607,130821,87465,"83.2963,67.2277,50.0516",/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen32_t00/breakdown.json
unknown_osl32k_qwen32_t00_suffix_k32,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t00,Qwen/Qwen3-32B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,4,1,4096,32768,2,1,2,True,suffix,,32,,1219.0117512380239,304.75293780950597,107.5231636338893,53.76158181694465,6.432881748142245,True,82.94290165217328,7.680037698062084,6.680037698062084,16977,136729,113407,"73.9530,64.0042,59.7396,56.6531,54.2558,53.4252,52.9069,52.1765,51.4048,50.9277,49.7850,48.7719,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t00/breakdown.json
unknown_osl32k_qwen32_t10_baseline,qwen32_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_swe_temp01_core_home_retry_qwen32_t10,Qwen/Qwen3-32B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,4,1,4096,32768,2,1,2,False,,,,,7841.758445309999,1960.4396113274997,16.714618400212466,8.357309200106233,1.0,False,,,,,,,,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs1_2_20260616_swe_temp01_core_home_retry_qwen32_t10/breakdown.json
unknown_osl32k_qwen32_t10_eagle3_k3,qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen32_t10,Qwen/Qwen3-32B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,4,1,4096,32768,2,1,2,True,eagle3,,3,RedHatAI/Qwen3-32B-speculator.eagle3,4113.788644523127,1028.4471611307818,31.86162715833787,15.930813579168936,1.9062132556931641,True,49.257718966603655,2.4777315689981094,1.4777315689981096,52900,158700,78172,"64.2609,47.9338,35.5784",/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry_qwen32_t10/breakdown.json
unknown_osl32k_qwen32_t10_suffix_k32,qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t10,Qwen/Qwen3-32B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,4,1,4096,32768,2,1,2,True,suffix,,32,,4055.411755372188,1013.852938843047,32.32026928618763,16.160134643093816,1.933652836835138,True,42.12352693238179,2.3677352830896137,1.367735283089614,53340,173193,72955,"39.2932,22.1729,14.9363,11.0986,9.0026,7.4634,6.8241,6.1005,5.7518,5.1219,4.8031,4.2051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000",/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen32_swe_verified_osl32k_temp01_suffix_offset0_n4_isl4096_osl32768_bs1_2_k32_arctic_20260616_swe_temp01_core_home_retry_qwen32_t10/breakdown.json
unknown_osl32k_qwen235b_t00_baseline,qwen235b_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs2_20260616_swe_temp01_core_home_mount_qwen235b_baseline_bs2_qwen235b_t00,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,2,2,4096,32768,4,1,4,False,,,,,7836.0726175229065,3918.0363087614533,16.726746470789305,4.181686617697326,1.0,False,,,,,,,,/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_baseline_offset0_n4_isl4096_osl32768_bs2_20260616_swe_temp01_core_home_mount_qwen235b_baseline_bs2_qwen235b_t00/breakdown.json
unknown_osl32k_qwen235b_t00_eagle3_k3,qwen235b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen235b_t00,Qwen/Qwen3-235B-A22B,/lustre/fsw/coreai_dlalgo_llm/users/sna/vllm-benchmark/data/swebench_verified_prompts_all.jsonl,0,4,4,2,2,4096,32768,4,1,4,True,eagle3,,3,nvidia/Qwen3-235B-A22B-Eagle3,3935.3807225739583,1967.6903612869792,33.30605327412175,8.326513318530438,1.991185394738042,True,49.44800232420074,2.483440069726022,1.4834400697260222,52778,158334,78293,"90.1891,36.3996,21.7553",/home/sna/vllm-runs/swe_temp01_core_20260616_home_retry/qwen235b_swe_verified_osl32k_temp01_eagle3_offset0_n4_isl4096_osl32768_bs1_2_k3_20260616_swe_temp01_core_home_retry2_qwen235b_t00/breakdown.json
