job_id,model,mode,method,max_steps,max_new_tokens,min_tokens,temperature,top_p,top_k,target_model,draft_model,num_speculative_tokens,num_nodes,gpus_per_node,segment,gres_flag,use_system_env,ray_use_existing_env,system_pydeps_site,config,run_id,remote_repo,container,log_dir,dependency,manifest,enforce_eager,vllm_enable_prefix_caching,vllm_moe_backend,vllm_max_num_seqs,vllm_max_num_batched_tokens,wandb_enabled,wandb_project,wandb_name,wandb_url,label,step_filter,steps,completed_steps,incomplete_steps,first_step,last_step,max_steps_metric,completed_step_span,incomplete_step_span,partial_result_state,draft_training_enabled_steps,draft_refit_steps,error_count_sum,latest_error,vllm_accepted_tokens_sum_weighted,vllm_drafted_tokens_sum_weighted,vllm_token_acceptance_pct,log_path,total_step_time_s_mean,generation_time_s_mean,policy_training_time_s_mean,policy_and_reference_logprobs_time_s_mean,prepare_for_generation_total_s_mean,e2e_tokens_per_sec_per_gpu_mean,generation_worker_tokens_per_sec_per_gpu_mean,policy_training_tokens_per_sec_per_gpu_mean,policy_logprobs_tokens_per_sec_per_gpu_mean,mean_generation_length_mean,draft_loss_mean,generation_kl_error_mean,avg_reward_mean,vllm_acceptance_rate_pct_mean_weighted_mean,vllm_acceptance_length_mean_weighted_mean,vllm_acceptance_rate_pos1_weighted_mean,vllm_acceptance_rate_pos2_weighted_mean,vllm_acceptance_rate_pos3_weighted_mean,vllm_acceptance_rate_pos4_weighted_mean,vllm_acceptance_rate_pos5_weighted_mean,summary_source,exposed_generation_time_s_mean,exposed_generation_ratio_pct_mean,job_name,slurm_state,exit_code,elapsed,start,end,method_k,model_name,cluster,source_group,config_basis,source_priority,completed_last_step,gen_tps_speedup,e2e_tps_speedup,generation_time_speedup,e2e_step_time_speedup
2188271,qwen32,sync,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-32B/snapshots/9216db5781bf21249d130ec9da846c4624c16137,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-32B-speculator.eagle3/snapshots/dc84fe7ff1db31efa824776f49c141fc8195eb47,7,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-32b-4n4g.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20/logs/qwen32_sync_eagle3_k7,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen32_PerfCfg_sync_eagle3k7_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k7,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188272,qwen32,async1off,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-32B/snapshots/9216db5781bf21249d130ec9da846c4624c16137,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-32B-speculator.eagle3/snapshots/dc84fe7ff1db31efa824776f49c141fc8195eb47,7,8,4,8,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-32b-8n4g-async-1off.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20/logs/qwen32_async1off_eagle3_k7,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen32_PerfCfg_async1off_eagle3k7_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k7,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188273,qwen30ba3b,sync,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-30B-A3B/snapshots/ad44e777bcd18fa416d9da3bd8f70d33ebb85d39,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-30B-A3B-Thinking-2507-speculator.eagle3/snapshots/a7ec796dd65236f1ecd4ed2958a7f0689e5da5cf,9,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-30ba3b-4n4g.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20/logs/qwen30ba3b_sync_eagle3_k9,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen30ba3b_PerfCfg_sync_eagle3k9_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k9,Qwen3-30B-A3B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188274,qwen30ba3b,async1off,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-30B-A3B/snapshots/ad44e777bcd18fa416d9da3bd8f70d33ebb85d39,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-30B-A3B-Thinking-2507-speculator.eagle3/snapshots/a7ec796dd65236f1ecd4ed2958a7f0689e5da5cf,9,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-30ba3b-4n4g-async-1off.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20/logs/qwen30ba3b_async1off_eagle3_k9,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen30ba3b_PerfCfg_async1off_eagle3k9_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k9,Qwen3-30B-A3B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188275,qwen32,sync,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-32B/snapshots/9216db5781bf21249d130ec9da846c4624c16137,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-32B-speculator.eagle3/snapshots/dc84fe7ff1db31efa824776f49c141fc8195eb47,9,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-32b-4n4g.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20/logs/qwen32_sync_eagle3_k9,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen32_PerfCfg_sync_eagle3k9_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k9,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188276,qwen32,async1off,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-32B/snapshots/9216db5781bf21249d130ec9da846c4624c16137,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-32B-speculator.eagle3/snapshots/dc84fe7ff1db31efa824776f49c141fc8195eb47,9,8,4,8,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-32b-8n4g-async-1off.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20/logs/qwen32_async1off_eagle3_k9,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen32_PerfCfg_async1off_eagle3k9_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k9,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188289,qwen30ba3b,sync,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-30B-A3B/snapshots/ad44e777bcd18fa416d9da3bd8f70d33ebb85d39,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-30B-A3B-Thinking-2507-speculator.eagle3/snapshots/a7ec796dd65236f1ecd4ed2958a7f0689e5da5cf,7,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-30ba3b-4n4g.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix/logs/qwen30ba3b_sync_eagle3_k7,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen30ba3b_PerfCfg_sync_eagle3k7_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k7,Qwen3-30B-A3B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188290,qwen30ba3b,async1off,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-30B-A3B/snapshots/ad44e777bcd18fa416d9da3bd8f70d33ebb85d39,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-30B-A3B-Thinking-2507-speculator.eagle3/snapshots/a7ec796dd65236f1ecd4ed2958a7f0689e5da5cf,7,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-30ba3b-4n4g-async-1off.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix/logs/qwen30ba3b_async1off_eagle3_k7,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen30ba3b_PerfCfg_async1off_eagle3k7_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k7,Qwen3-30B-A3B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188292,qwen32,sync,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-32B/snapshots/9216db5781bf21249d130ec9da846c4624c16137,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-32B-speculator.eagle3/snapshots/dc84fe7ff1db31efa824776f49c141fc8195eb47,7,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-32b-4n4g.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix/logs/qwen32_sync_eagle3_k7,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen32_PerfCfg_sync_eagle3k7_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k7,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188293,qwen32,async1off,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-32B/snapshots/9216db5781bf21249d130ec9da846c4624c16137,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-32B-speculator.eagle3/snapshots/dc84fe7ff1db31efa824776f49c141fc8195eb47,7,8,4,8,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-32b-8n4g-async-1off.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix/logs/qwen32_async1off_eagle3_k7,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen32_PerfCfg_async1off_eagle3k7_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k7,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188294,qwen30ba3b,sync,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-30B-A3B/snapshots/ad44e777bcd18fa416d9da3bd8f70d33ebb85d39,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-30B-A3B-Thinking-2507-speculator.eagle3/snapshots/a7ec796dd65236f1ecd4ed2958a7f0689e5da5cf,9,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-30ba3b-4n4g.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix/logs/qwen30ba3b_sync_eagle3_k9,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen30ba3b_PerfCfg_sync_eagle3k9_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k9,Qwen3-30B-A3B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188295,qwen30ba3b,async1off,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-30B-A3B/snapshots/ad44e777bcd18fa416d9da3bd8f70d33ebb85d39,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-30B-A3B-Thinking-2507-speculator.eagle3/snapshots/a7ec796dd65236f1ecd4ed2958a7f0689e5da5cf,9,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-30ba3b-4n4g-async-1off.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix/logs/qwen30ba3b_async1off_eagle3_k9,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen30ba3b_PerfCfg_async1off_eagle3k9_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k9,Qwen3-30B-A3B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
2188296,qwen32,sync,eagle3,20,4096,,1.0,1.0,,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--Qwen--Qwen3-32B/snapshots/9216db5781bf21249d130ec9da846c4624c16137,/lustre/fsw/coreai_dlalgo_llm/users/sna/hf_home/hub/models--RedHatAI--Qwen3-32B-speculator.eagle3/snapshots/dc84fe7ff1db31efa824776f49c141fc8195eb47,9,4,4,4,,,,,examples/configs/recipes/llm/performance/grpo-qwen3-32b-4n4g.yaml,20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,/lustre/fsw/coreai_dlalgo_llm/users/sna/RL-latest-main-canary-pr2879-20260621,/lustre/fsw/coreai_dlalgo_llm/users/sna/containers/nemo_rl_nightly.sqsh,/lustre/fsw/coreai_dlalgo_llm/users/sna/nemorl_reference_runs/20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix/logs/qwen32_sync_eagle3_k9,,docs/latest_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix_20260623_jobs.csv,False,,triton,64.0,32768.0,,nemo-rl-perfcfg-specdec-lyris,qwen32_PerfCfg_sync_eagle3k9_wandbmetrics_20260623_lyris_nemorl_eagerfalse_triton_mnbt32768_maxseq64_eagle3k7k9_wandbmetrics_step20_hffix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SUBMITTED,,,,,eagle3_k9,Qwen3-32B,lyris,Lyris PerfCfg enforce_eager=false triton W&B matrix 2026-06-23,"performance recipe default plus latest-main+PR2879 topology-aware fix; enforce_eager=false, MoE backend=triton, max_num_seqs=64, max_num_batched_tokens=32768, W&B enabled",0,0/0,,,,
